date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:26:39	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2017%20Jun%202016%2013:26:39%20GMT	https://docs.python.org/2	./python_doc/docs.python.org/2.0.delayed	(from )
15:26:40	9128/9128	---M--	200	added ('OK')	text/html	etag:%225760b867-23a8%22	https://docs.python.org/2/	./python_doc/docs.python.org/2/index.html	(from )
15:26:40	4209/4209	---M--	200	added ('OK')	text/css	etag:%225760b867-1071%22	https://docs.python.org/2/_static/classic.css	./python_doc/docs.python.org/2/_static/classic.css	(from https://docs.python.org/2/)
15:26:40	4149/4149	---M--	200	added ('OK')	text/css	etag:%225760b867-1035%22	https://docs.python.org/2/_static/pygments.css	./python_doc/docs.python.org/2/_static/pygments.css	(from https://docs.python.org/2/)
15:26:40	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%2256633496-1762a%22	https://docs.python.org/2/_static/jquery.js	./python_doc/docs.python.org/2/_static/jquery.js	(from https://docs.python.org/2/)
15:26:40	12140/12140	---M--	200	added ('OK')	application/javascript	etag:%2256633496-2f6c%22	https://docs.python.org/2/_static/underscore.js	./python_doc/docs.python.org/2/_static/underscore.js	(from https://docs.python.org/2/)
15:26:41	7377/7377	---M--	200	added ('OK')	application/javascript	etag:%2256633496-1cd1%22	https://docs.python.org/2/_static/doctools.js	./python_doc/docs.python.org/2/_static/doctools.js	(from https://docs.python.org/2/)
15:26:41	6000/6000	---M--	200	added ('OK')	application/javascript	etag:%22542b626e-1770%22	https://docs.python.org/2/_static/sidebar.js	./python_doc/docs.python.org/2/_static/sidebar.js	(from https://docs.python.org/2/)
15:26:41	7922/7922	---M--	200	added ('OK')	text/html	etag:%22575c9a10-1ef2%22	https://docs.python.org/2/about.html	./python_doc/docs.python.org/2/about.html	(from https://docs.python.org/2/)
15:26:41	6347/6347	---M--	200	added ('OK')	text/html	etag:%22575c9a16-18cb%22	https://docs.python.org/2/copyright.html	./python_doc/docs.python.org/2/copyright.html	(from https://docs.python.org/2/)
15:26:41	390957/390957	---M--	200	added ('OK')	text/html	etag:%225760b863-5f72d%22	https://docs.python.org/2/contents.html	./python_doc/docs.python.org/2/contents.html	(from https://docs.python.org/2/)
15:26:42	695/695	---M--	200	added ('OK')	image/png	etag:%22542b626e-2b7%22	https://docs.python.org/2/_static/py.png	./python_doc/docs.python.org/2/_static/py.png	(from https://docs.python.org/2/)
15:26:42	2680/2680	---M--	200	added ('OK')	application/javascript	etag:%2256d747f9-a78%22	https://docs.python.org/2/_static/copybutton.js	./python_doc/docs.python.org/2/_static/copybutton.js	(from https://docs.python.org/2/)
15:26:42	1837/1837	---M--	200	added ('OK')	application/javascript	etag:%2255665614-72d%22	https://docs.python.org/2/_static/version_switch.js	./python_doc/docs.python.org/2/_static/version_switch.js	(from https://docs.python.org/2/)
15:26:42	8094/8094	---M--	200	added ('OK')	text/html	etag:%225760b865-1f9e%22	https://docs.python.org/2/genindex.html	./python_doc/docs.python.org/2/genindex.html	(from https://docs.python.org/2/)
15:26:42	114518/114518	---M--	200	added ('OK')	text/html	etag:%225760b867-1bf56%22	https://docs.python.org/2/py-modindex.html	./python_doc/docs.python.org/2/py-modindex.html	(from https://docs.python.org/2/)
15:26:43	310683/310683	---M--	200	added ('OK')	text/html	etag:%22575c9a47-4bd9b%22	https://docs.python.org/2/whatsnew/2.7.html	./python_doc/docs.python.org/2/whatsnew/2.7.html	(from https://docs.python.org/2/)
15:26:43	26134/26134	---M--	200	added ('OK')	text/html	etag:%22575d184f-6616%22	https://docs.python.org/2/whatsnew/index.html	./python_doc/docs.python.org/2/whatsnew/index.html	(from https://docs.python.org/2/)
15:26:43	25766/25766	---M--	200	added ('OK')	text/html	etag:%22575c9a42-64a6%22	https://docs.python.org/2/tutorial/index.html	./python_doc/docs.python.org/2/tutorial/index.html	(from https://docs.python.org/2/)
15:26:44	76623/76623	---M--	200	added ('OK')	text/html	etag:%225760b863-12b4f%22	https://docs.python.org/2/library/index.html	./python_doc/docs.python.org/2/library/index.html	(from https://docs.python.org/2/)
15:26:44	16384/16384	---M--	200	added ('OK')	text/html	etag:%22575c9a41-4000%22	https://docs.python.org/2/reference/index.html	./python_doc/docs.python.org/2/reference/index.html	(from https://docs.python.org/2/)
15:26:44	11690/11690	---M--	200	added ('OK')	text/html	etag:%22575c9a43-2daa%22	https://docs.python.org/2/using/index.html	./python_doc/docs.python.org/2/using/index.html	(from https://docs.python.org/2/)
15:26:44	8118/8118	---M--	200	added ('OK')	text/html	etag:%22575c9a1b-1fb6%22	https://docs.python.org/2/howto/index.html	./python_doc/docs.python.org/2/howto/index.html	(from https://docs.python.org/2/)
15:26:44	20892/20892	---M--	200	added ('OK')	text/html	etag:%22575c9a1d-519c%22	https://docs.python.org/2/installing/index.html	./python_doc/docs.python.org/2/installing/index.html	(from https://docs.python.org/2/)
15:26:45	17877/17877	---M--	200	added ('OK')	text/html	etag:%22575c9a16-45d5%22	https://docs.python.org/2/distributing/index.html	./python_doc/docs.python.org/2/distributing/index.html	(from https://docs.python.org/2/)
15:26:45	12326/12326	---M--	200	added ('OK')	text/html	etag:%22575c9a18-3026%22	https://docs.python.org/2/extending/index.html	./python_doc/docs.python.org/2/extending/index.html	(from https://docs.python.org/2/)
15:26:45	13265/13265	---M--	200	added ('OK')	text/html	etag:%22575c9a12-33d1%22	https://docs.python.org/2/c-api/index.html	./python_doc/docs.python.org/2/c-api/index.html	(from https://docs.python.org/2/)
15:26:45	7016/7016	---M--	200	added ('OK')	text/html	etag:%22575c9a19-1b68%22	https://docs.python.org/2/faq/index.html	./python_doc/docs.python.org/2/faq/index.html	(from https://docs.python.org/2/)
15:26:45	81891/81891	---M--	200	added ('OK')	text/html	etag:%22575c9a1a-13fe3%22	https://docs.python.org/2/glossary.html	./python_doc/docs.python.org/2/glossary.html	(from https://docs.python.org/2/)
15:26:46	5056/5056	---M--	200	added ('OK')	text/html	etag:%225760b867-13c0%22	https://docs.python.org/2/search.html	./python_doc/docs.python.org/2/search.html	(from https://docs.python.org/2/)
15:26:46	11713/11713	---M--	200	added ('OK')	text/html	etag:%22575c9a10-2dc1%22	https://docs.python.org/2/bugs.html	./python_doc/docs.python.org/2/bugs.html	(from https://docs.python.org/2/)
15:26:46	61322/61322	---M--	200	added ('OK')	text/html	etag:%22575c9a40-ef8a%22	https://docs.python.org/2/license.html	./python_doc/docs.python.org/2/license.html	(from https://docs.python.org/2/)
15:26:46	7076/7076	---M--	200	added ('OK')	text/html	etag:%225760b867-1ba4%22	https://docs.python.org/2/download.html	./python_doc/docs.python.org/2/download.html	(from https://docs.python.org/2/)
15:26:47	7084/7084	---M--	200	added ('OK')	text/css	etag:%2256e549eb-1bac%22	https://docs.python.org/2/_static/basic.css	./python_doc/docs.python.org/2/_static/basic.css	(from https://docs.python.org/2/_static/classic.css)
15:26:47	9128/9128	---M--	200	added ('OK')	text/html	etag:%225760b867-23a8%22	https://docs.python.org/2/index.html	./python_doc/docs.python.org/2/index-2.html	(from https://docs.python.org/2/about.html)
15:26:47	343517/343517	---M--	200	added ('OK')	text/html	etag:%22575c9a46-53ddd%22	https://docs.python.org/2/whatsnew/2.6.html	./python_doc/docs.python.org/2/whatsnew/2.6.html	(from https://docs.python.org/2/contents.html)
15:26:47	242358/242358	---M--	200	added ('OK')	text/html	etag:%22575c9a45-3b2b6%22	https://docs.python.org/2/whatsnew/2.5.html	./python_doc/docs.python.org/2/whatsnew/2.5.html	(from https://docs.python.org/2/contents.html)
15:26:48	223745/223745	---M--	200	added ('OK')	text/html	etag:%22575c9a45-36a01%22	https://docs.python.org/2/whatsnew/2.3.html	./python_doc/docs.python.org/2/whatsnew/2.3.html	(from https://docs.python.org/2/contents.html)
15:26:48	161451/161451	---M--	200	added ('OK')	text/html	etag:%22575c9a45-276ab%22	https://docs.python.org/2/whatsnew/2.4.html	./python_doc/docs.python.org/2/whatsnew/2.4.html	(from https://docs.python.org/2/contents.html)
15:26:48	135379/135379	---M--	200	added ('OK')	text/html	etag:%22575c9a44-210d3%22	https://docs.python.org/2/whatsnew/2.2.html	./python_doc/docs.python.org/2/whatsnew/2.2.html	(from https://docs.python.org/2/contents.html)
15:26:48	77872/77872	---M--	200	added ('OK')	text/html	etag:%22575c9a44-13030%22	https://docs.python.org/2/whatsnew/2.1.html	./python_doc/docs.python.org/2/whatsnew/2.1.html	(from https://docs.python.org/2/contents.html)
15:26:49	126508/126508	---M--	200	added ('OK')	text/html	etag:%22575d184f-1ee2c%22	https://docs.python.org/2/whatsnew/2.0.html	./python_doc/docs.python.org/2/whatsnew/2.0.html	(from https://docs.python.org/2/contents.html)
15:26:49	10991/10991	---M--	200	added ('OK')	text/html	etag:%22575c9a42-2aef%22	https://docs.python.org/2/tutorial/appetite.html	./python_doc/docs.python.org/2/tutorial/appetite.html	(from https://docs.python.org/2/contents.html)
15:26:49	19457/19457	---M--	200	added ('OK')	text/html	etag:%22575c9a43-4c01%22	https://docs.python.org/2/tutorial/interpreter.html	./python_doc/docs.python.org/2/tutorial/interpreter.html	(from https://docs.python.org/2/contents.html)
15:26:49	64470/64470	---M--	200	added ('OK')	text/html	etag:%22575c9a43-fbd6%22	https://docs.python.org/2/tutorial/introduction.html	./python_doc/docs.python.org/2/tutorial/introduction.html	(from https://docs.python.org/2/contents.html)
15:26:50	73594/73594	---M--	200	added ('OK')	text/html	etag:%22575c9a42-11f7a%22	https://docs.python.org/2/tutorial/controlflow.html	./python_doc/docs.python.org/2/tutorial/controlflow.html	(from https://docs.python.org/2/contents.html)
15:26:50	88220/88220	---M--	200	added ('OK')	text/html	etag:%22575c9a42-1589c%22	https://docs.python.org/2/tutorial/datastructures.html	./python_doc/docs.python.org/2/tutorial/datastructures.html	(from https://docs.python.org/2/contents.html)
15:26:50	58644/58644	---M--	200	added ('OK')	text/html	etag:%22575c9a43-e514%22	https://docs.python.org/2/tutorial/modules.html	./python_doc/docs.python.org/2/tutorial/modules.html	(from https://docs.python.org/2/contents.html)
15:26:50	51609/51609	---M--	200	added ('OK')	text/html	etag:%22575c9a42-c999%22	https://docs.python.org/2/tutorial/inputoutput.html	./python_doc/docs.python.org/2/tutorial/inputoutput.html	(from https://docs.python.org/2/contents.html)
15:26:50	47623/47623	---M--	200	added ('OK')	text/html	etag:%22575c9a42-ba07%22	https://docs.python.org/2/tutorial/errors.html	./python_doc/docs.python.org/2/tutorial/errors.html	(from https://docs.python.org/2/contents.html)
15:26:51	83260/83260	---M--	200	added ('OK')	text/html	etag:%22575c9a42-1453c%22	https://docs.python.org/2/tutorial/classes.html	./python_doc/docs.python.org/2/tutorial/classes.html	(from https://docs.python.org/2/contents.html)
15:26:51	42402/42402	---M--	200	added ('OK')	text/html	etag:%22575c9a43-a5a2%22	https://docs.python.org/2/tutorial/stdlib.html	./python_doc/docs.python.org/2/tutorial/stdlib.html	(from https://docs.python.org/2/contents.html)
15:26:51	56195/56195	---M--	200	added ('OK')	text/html	etag:%22575c9a43-db83%22	https://docs.python.org/2/tutorial/stdlib2.html	./python_doc/docs.python.org/2/tutorial/stdlib2.html	(from https://docs.python.org/2/contents.html)
15:26:51	10438/10438	---M--	200	added ('OK')	text/html	etag:%22575c9a43-28c6%22	https://docs.python.org/2/tutorial/whatnow.html	./python_doc/docs.python.org/2/tutorial/whatnow.html	(from https://docs.python.org/2/contents.html)
15:26:51	19274/19274	---M--	200	added ('OK')	text/html	etag:%22575c9a43-4b4a%22	https://docs.python.org/2/tutorial/interactive.html	./python_doc/docs.python.org/2/tutorial/interactive.html	(from https://docs.python.org/2/contents.html)
15:26:52	21910/21910	---M--	200	added ('OK')	text/html	etag:%22575c9a42-5596%22	https://docs.python.org/2/tutorial/floatingpoint.html	./python_doc/docs.python.org/2/tutorial/floatingpoint.html	(from https://docs.python.org/2/contents.html)
15:26:52	16956/16956	---M--	200	added ('OK')	text/html	etag:%22575c9a42-423c%22	https://docs.python.org/2/tutorial/appendix.html	./python_doc/docs.python.org/2/tutorial/appendix.html	(from https://docs.python.org/2/contents.html)
15:26:52	62609/62609	---M--	200	added ('OK')	text/html	etag:%22575c9a43-f491%22	https://docs.python.org/2/using/cmdline.html	./python_doc/docs.python.org/2/using/cmdline.html	(from https://docs.python.org/2/contents.html)
15:26:52	17367/17367	---M--	200	added ('OK')	text/html	etag:%22575c9a43-43d7%22	https://docs.python.org/2/using/unix.html	./python_doc/docs.python.org/2/using/unix.html	(from https://docs.python.org/2/contents.html)
15:26:52	29678/29678	---M--	200	added ('OK')	text/html	etag:%22575c9a43-73ee%22	https://docs.python.org/2/using/windows.html	./python_doc/docs.python.org/2/using/windows.html	(from https://docs.python.org/2/contents.html)
15:26:53	19961/19961	---M--	200	added ('OK')	text/html	etag:%22575c9a43-4df9%22	https://docs.python.org/2/using/mac.html	./python_doc/docs.python.org/2/using/mac.html	(from https://docs.python.org/2/contents.html)
15:26:53	14767/14767	---M--	200	added ('OK')	text/html	etag:%22575c9a41-39af%22	https://docs.python.org/2/reference/introduction.html	./python_doc/docs.python.org/2/reference/introduction.html	(from https://docs.python.org/2/contents.html)
15:26:53	59826/59826	---M--	200	added ('OK')	text/html	etag:%22575c9a41-e9b2%22	https://docs.python.org/2/reference/lexical_analysis.html	./python_doc/docs.python.org/2/reference/lexical_analysis.html	(from https://docs.python.org/2/contents.html)
15:26:53	238577/238577	---M--	200	added ('OK')	text/html	etag:%22575c9a41-3a3f1%22	https://docs.python.org/2/reference/datamodel.html	./python_doc/docs.python.org/2/reference/datamodel.html	(from https://docs.python.org/2/contents.html)
15:26:53	27140/27140	---M--	200	added ('OK')	text/html	etag:%22575c9a41-6a04%22	https://docs.python.org/2/reference/executionmodel.html	./python_doc/docs.python.org/2/reference/executionmodel.html	(from https://docs.python.org/2/contents.html)
15:26:54	135006/135006	---M--	200	added ('OK')	text/html	etag:%22575c9a41-20f5e%22	https://docs.python.org/2/reference/expressions.html	./python_doc/docs.python.org/2/reference/expressions.html	(from https://docs.python.org/2/contents.html)
15:26:54	96621/96621	---M--	200	added ('OK')	text/html	etag:%22575c9a41-1796d%22	https://docs.python.org/2/reference/simple_stmts.html	./python_doc/docs.python.org/2/reference/simple_stmts.html	(from https://docs.python.org/2/contents.html)
15:26:54	63942/63942	---M--	200	added ('OK')	text/html	etag:%22575c9a40-f9c6%22	https://docs.python.org/2/reference/compound_stmts.html	./python_doc/docs.python.org/2/reference/compound_stmts.html	(from https://docs.python.org/2/contents.html)
15:26:54	13613/13613	---M--	200	added ('OK')	text/html	etag:%22575c9a42-352d%22	https://docs.python.org/2/reference/toplevel_components.html	./python_doc/docs.python.org/2/reference/toplevel_components.html	(from https://docs.python.org/2/contents.html)
15:26:55	14235/14235	---M--	200	added ('OK')	text/html	etag:%22575c9a41-379b%22	https://docs.python.org/2/reference/grammar.html	./python_doc/docs.python.org/2/reference/grammar.html	(from https://docs.python.org/2/contents.html)
15:26:55	9628/9628	---M--	200	added ('OK')	text/html	etag:%22575c9a2c-259c%22	https://docs.python.org/2/library/intro.html	./python_doc/docs.python.org/2/library/intro.html	(from https://docs.python.org/2/contents.html)
15:26:55	198446/198446	---M--	200	added ('OK')	text/html	etag:%22575c9a29-3072e%22	https://docs.python.org/2/library/functions.html	./python_doc/docs.python.org/2/library/functions.html	(from https://docs.python.org/2/contents.html)
15:26:55	13941/13941	---M--	200	added ('OK')	text/html	etag:%22575c9a22-3675%22	https://docs.python.org/2/library/constants.html	./python_doc/docs.python.org/2/library/constants.html	(from https://docs.python.org/2/contents.html)
15:26:55	287734/287734	---M--	200	added ('OK')	text/html	etag:%225760b864-463f6%22	https://docs.python.org/2/library/stdtypes.html	./python_doc/docs.python.org/2/library/stdtypes.html	(from https://docs.python.org/2/contents.html)
